"Name","Genes (tot)","Stat (dist.dir.up)","p (dist.dir.up)","p adj (dist.dir.up)","Stat (dist.dir.dn)","p (dist.dir.dn)","p adj (dist.dir.dn)","Stat (non-dir.)","p (non-dir.)","p adj (non-dir.)","Genes (up)","Stat (mix.dir.up)","p (mix.dir.up)","p adj (mix.dir.up)","Genes (down)","Stat (mix.dir.dn)","p (mix.dir.dn)","p adj (mix.dir.dn)"
"amino acid transmembrane transport [GO:0003333]",13,0.58026,0.61724,1,0.41974,0.38286,0.73458,0.58593,0.74783,1,4,0.588,0.55574,0.9994,9,0.58501,0.79262,1
"phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]",5,0.82474,0.9939,1,0.17526,0.0061994,0.045317,0.35051,0.052895,0.36811,0,NA,NA,NA,5,0.35051,0.081292,0.53073
"clathrin binding [GO:0030276]",7,0.77442,0.99,1,0.22558,0.010099,0.061663,0.42447,0.12529,0.59762,1,0.90661,0.87961,0.9994,6,0.34412,0.053695,0.40768
"acetyl-CoA biosynthetic process from pyruvate [GO:0006086]",5,0.49971,0.30927,0.92247,0.50029,0.69083,1,0.69264,0.90401,1,2,0.61507,0.59544,0.9994,3,0.74436,0.93071,1
"pyruvate dehydrogenase complex [GO:0045254]",5,0.6181,0.68983,1,0.3819,0.31027,0.66264,0.74065,0.9585,1,1,0.94214,0.92731,0.9994,4,0.69028,0.90421,1
"lipid droplet [GO:0005811]",12,0.79658,0.9998,1,0.20342,0.00029997,0.0051044,0.31138,0.0010999,0.049639,2,0.71363,0.77842,0.9994,10,0.23093,0.00019998,0.022776
"ribosomal large subunit binding [GO:0043023]",8,0.47087,0.17138,0.66379,0.52913,0.82872,1,0.44753,0.16618,0.70407,5,0.51141,0.29867,0.9994,3,0.34105,0.13339,0.68361
"tRNA wobble uridine modification [GO:0002098]",12,0.39335,0.016598,0.13894,0.60665,0.9835,1,0.61547,0.84672,1,8,0.55162,0.40966,0.9994,4,0.74315,0.9551,1
"sphingolipid metabolic process [GO:0006665]",5,0.77249,0.973,1,0.22751,0.027097,0.12501,0.45501,0.24658,0.86584,0,NA,NA,NA,5,0.45501,0.31467,1
"double-strand break repair [GO:0006302]",13,0.51959,0.29687,0.92247,0.48041,0.70323,1,0.73221,0.9973,1,6,0.75235,0.9605,0.9994,7,0.71496,0.9767,1
"sno(s)RNA-containing ribonucleoprotein complex [GO:0005732]",5,0.53335,0.41126,1,0.46665,0.58884,0.95778,0.51141,0.41886,1,2,0.47263,0.30427,0.9994,3,0.53726,0.56274,1
"SCF ubiquitin ligase complex [GO:0019005]",5,0.62208,0.70123,1,0.37792,0.29887,0.65217,0.48158,0.32227,0.95295,2,0.65718,0.68143,0.9994,3,0.36451,0.16648,0.74518
"NuA4 histone acetyltransferase complex [GO:0035267]",15,0.52446,0.31967,0.93674,0.47554,0.68043,1,0.7212,0.9972,1,6,0.71265,0.91171,0.9994,9,0.72689,0.993,1
"tRNA methylation [GO:0030488]",18,0.38532,0.0017998,0.025592,0.61468,0.9983,1,0.58714,0.79262,1,15,0.61468,0.73783,0.9994,3,0.44948,0.34187,1
"mRNA cis splicing, via spliceosome [GO:0045292]",19,0.48968,0.12839,0.55994,0.51032,0.87171,1,0.70515,0.998,1,12,0.75023,0.9935,0.9994,7,0.62788,0.87071,1
"endopeptidase activity [GO:0004175]",9,0.62436,0.77812,1,0.37564,0.22198,0.546,0.51745,0.40696,1,2,0.47387,0.30607,0.9994,7,0.52989,0.56824,1
"lysophospholipase activity [GO:0004622]",5,0.6094,0.66633,1,0.3906,0.33377,0.67403,0.51852,0.44556,1,2,0.67165,0.70723,0.9994,3,0.41643,0.26717,0.92831
"lipid catabolic process [GO:0016042]",14,0.65023,0.91171,1,0.34977,0.088391,0.29693,0.41077,0.033897,0.34495,4,0.49466,0.27767,0.9994,10,0.37722,0.047095,0.375
"sphingosine biosynthetic process [GO:0046512]",5,0.73307,0.93601,1,0.26693,0.064094,0.23676,0.39602,0.11809,0.58649,1,0.65538,0.60974,0.9994,4,0.33118,0.077992,0.52593
"intracellular zinc ion homeostasis [GO:0006882]",5,0.62086,0.69823,1,0.37914,0.30187,0.65552,0.67317,0.87061,1,1,0.7872,0.74293,0.9994,4,0.64466,0.83612,1
"RNA methyltransferase activity [GO:0008173]",5,0.44605,0.17138,0.66379,0.55395,0.82872,1,0.70225,0.91781,1,3,0.66196,0.72823,0.9994,2,0.76269,0.89741,1
"maturation of LSU-rRNA [GO:0000470]",9,0.25126,0.00019998,0.0054626,0.74874,0.9999,1,0.39803,0.051895,0.36811,8,0.38156,0.015698,0.43186,1,0.52978,0.54135,1
"RNA methylation [GO:0001510]",5,0.46854,0.22358,0.78139,0.53146,0.77652,1,0.749,0.9638,1,4,0.8038,0.9681,0.9994,1,0.52978,0.54135,1
"protein stabilization [GO:0050821]",7,0.27084,0.0012999,0.020443,0.72916,0.9988,1,0.50148,0.35256,0.96306,6,0.44184,0.10089,0.89818,1,0.85935,0.86011,1
"endosomal vesicle fusion [GO:0034058]",5,0.69991,0.88811,1,0.30009,0.11199,0.34908,0.60018,0.69983,1,0,NA,NA,NA,5,0.60018,0.76682,1
"exocytosis [GO:0006887]",22,0.79521,1,1,0.20479,9.999e-05,0.0024712,0.3904,0.0028997,0.075247,1,0.78894,0.74733,0.9994,21,0.37142,0.0052995,0.13928
"vesicle docking [GO:0048278]",9,0.69648,0.94911,1,0.30352,0.050995,0.1979,0.56013,0.60444,1,1,0.78894,0.74733,0.9994,8,0.53153,0.57694,1
"membrane coat [GO:0030117]",13,0.78377,0.9998,1,0.21623,0.00029997,0.0051044,0.43246,0.070693,0.42947,0,NA,NA,NA,13,0.43246,0.13129,0.68119
"cytoplasmic dynein complex [GO:0005868]",5,0.73448,0.93771,1,0.26552,0.062394,0.23213,0.49554,0.36776,0.98334,1,0.91127,0.88541,0.9994,4,0.39161,0.18068,0.77209
"peptide catabolic process [GO:0043171]",6,0.7893,0.9889,1,0.2107,0.011199,0.066807,0.36855,0.052995,0.36811,1,0.84148,0.81392,0.9994,5,0.27396,0.014599,0.21737
"transcription coactivator activity [GO:0003713]",9,0.42765,0.067893,0.3614,0.57235,0.93221,1,0.723,0.982,1,7,0.7289,0.9513,0.9994,2,0.70235,0.83832,1
"rescue of stalled ribosome [GO:0072344]",8,0.61424,0.72783,1,0.38576,0.27227,0.61263,0.40009,0.063194,0.40742,2,0.25714,0.031097,0.52586,6,0.44774,0.27357,0.93526
"U1 snRNA binding [GO:0030619]",6,0.54106,0.44106,1,0.45894,0.55904,0.93444,0.51458,0.42606,1,2,0.39505,0.17658,0.9994,4,0.57434,0.67473,1
"U2-type prespliceosome [GO:0071004]",16,0.53848,0.37396,1,0.46152,0.62614,0.98774,0.63957,0.93691,1,7,0.67602,0.85551,0.9994,9,0.61121,0.86531,1
"precatalytic spliceosome [GO:0071011]",11,0.41464,0.036996,0.2446,0.58536,0.9631,1,0.65734,0.93671,1,8,0.64706,0.80002,0.9994,3,0.68476,0.86291,1
"ribonucleoprotein complex binding [GO:0043021]",6,0.42406,0.10969,0.50834,0.57594,0.89041,1,0.58394,0.67123,1,4,0.57404,0.50975,0.9994,2,0.60373,0.69033,1
"cytoplasmic translation [GO:0002181]",26,0.36112,9.999e-05,0.0037068,0.63888,1,1,0.55877,0.65993,1,19,0.50807,0.12709,0.9994,7,0.6964,0.9649,1
"alpha-1,6-mannosyltransferase activity [GO:0000009]",6,0.66572,0.84002,1,0.33428,0.16008,0.44789,0.6507,0.85511,1,1,0.9464,0.93121,0.9994,5,0.59156,0.74343,1
"cis-Golgi network [GO:0005801]",10,0.65486,0.88431,1,0.34514,0.11579,0.35559,0.54161,0.51555,1,2,0.6283,0.62294,0.9994,8,0.51994,0.52725,1
"mannan polymerase complex [GO:0000136]",5,0.62519,0.71123,1,0.37481,0.28887,0.63934,0.72818,0.94861,1,1,0.9464,0.93121,0.9994,4,0.67363,0.87991,1
"elongator holoenzyme complex [GO:0033588]",6,0.47042,0.21218,0.75168,0.52958,0.78792,1,0.83243,0.9981,1,3,0.77328,0.91561,0.9994,3,0.89159,0.9963,1
"endoplasmic reticulum exit site [GO:0070971]",7,0.84507,0.9993,1,0.15493,0.00079992,0.010379,0.30987,0.0077992,0.14203,0,NA,NA,NA,7,0.30987,0.016998,0.21737
"ERAD pathway [GO:0036503]",24,0.6915,0.9951,1,0.3085,0.0049995,0.038727,0.45684,0.062994,0.40742,4,0.51954,0.34507,0.9994,20,0.4443,0.11209,0.64398
"purine nucleotide biosynthetic process [GO:0006164]",14,0.26695,9.999e-05,0.0037068,0.73305,1,1,0.434,0.068493,0.42947,13,0.44425,0.031597,0.52586,1,0.3007,0.28087,0.93943
"nucleotide biosynthetic process [GO:0009165]",8,0.26781,0.00049995,0.0094354,0.73219,0.9996,1,0.49434,0.32687,0.95295,7,0.44569,0.089491,0.89818,1,0.83487,0.84102,1
"protein dimerization activity [GO:0046983]",13,0.38907,0.0084992,0.083228,0.61093,0.9916,1,0.5726,0.68483,1,10,0.57799,0.52145,0.9994,3,0.55466,0.60264,1
"oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]",5,0.32532,0.024498,0.18502,0.67468,0.9756,1,0.45923,0.25717,0.87143,3,0.25822,0.013299,0.43186,2,0.76074,0.89601,1
"cortical actin cytoskeleton [GO:0030864]",7,0.84184,0.9991,1,0.15816,0.0009999,0.010379,0.31631,0.0093991,0.1626,0,NA,NA,NA,7,0.31631,0.020298,0.22615
"large ribosomal subunit rRNA binding [GO:0070180]",7,0.27735,0.0016998,0.024506,0.72265,0.9984,1,0.48418,0.29437,0.93158,6,0.43934,0.09679,0.89818,1,0.75319,0.76402,1
"N-acetyltransferase activity [GO:0008080]",7,0.55387,0.47915,1,0.44613,0.52095,0.90274,0.48585,0.30017,0.94417,2,0.28879,0.055394,0.74159,5,0.56468,0.66543,1
"proteasomal ubiquitin-independent protein catabolic process [GO:0010499]",15,0.62604,0.84552,1,0.37396,0.15458,0.43807,0.66692,0.9732,1,4,0.84813,0.9893,0.9994,11,0.60102,0.86101,1
"proteasome core complex [GO:0005839]",14,0.61767,0.80372,1,0.38233,0.19638,0.51217,0.67788,0.9796,1,4,0.84813,0.9893,0.9994,10,0.60977,0.87471,1
"proteasome core complex, alpha-subunit complex [GO:0019773]",7,0.67362,0.87841,1,0.32638,0.12169,0.36536,0.64636,0.86651,1,1,0.97756,0.967,0.9994,6,0.59116,0.76042,1
"methionine metabolic process [GO:0006555]",5,0.3336,0.028997,0.20901,0.6664,0.9711,1,0.37242,0.077792,0.45111,4,0.39975,0.090291,0.89818,1,0.26306,0.20148,0.81753
"one-carbon metabolic process [GO:0006730]",12,0.3369,0.0019998,0.027677,0.6631,0.9981,1,0.57791,0.70553,1,9,0.50115,0.19968,0.9994,3,0.80821,0.972,1
"protein maturation by iron-sulfur cluster transfer [GO:0097428]",6,0.45332,0.16868,0.66362,0.54668,0.83142,1,0.79502,0.9943,1,4,0.77625,0.94701,0.9994,2,0.83256,0.94871,1
"ribosome-associated ubiquitin-dependent protein catabolic process [GO:1990116]",6,0.78603,0.9876,1,0.21397,0.012499,0.071678,0.42794,0.15228,0.66356,0,NA,NA,NA,6,0.42794,0.21268,0.82649
"cytosolic ribosome [GO:0022626]",5,0.42635,0.13109,0.56738,0.57365,0.86901,1,0.51531,0.43376,1,2,0.21002,0.010299,0.38395,3,0.71883,0.90351,1
"tetrahydrofolate interconversion [GO:0035999]",7,0.40353,0.058494,0.3366,0.59647,0.94161,1,0.51694,0.41456,1,5,0.5268,0.34337,0.9994,2,0.49227,0.45935,1
"regulation of primary metabolic process [GO:0080090]",9,0.64383,0.84242,1,0.35617,0.15768,0.44477,0.39112,0.043896,0.36811,3,0.51818,0.36886,0.9994,6,0.32759,0.037196,0.33421
"rRNA methylation [GO:0031167]",7,0.40395,0.058694,0.3366,0.59605,0.94141,1,0.67179,0.91291,1,5,0.63578,0.70493,0.9994,2,0.76182,0.89661,1
"3'-5'-RNA exonuclease activity [GO:0000175]",7,0.612,0.70543,1,0.388,0.29467,0.64529,0.53113,0.47175,1,2,0.57146,0.50065,0.9994,5,0.51499,0.50465,1
"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]",10,0.70133,0.9631,1,0.29867,0.036996,0.15781,0.54276,0.52125,1,1,0.72707,0.68233,0.9994,9,0.52228,0.54565,1
"nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]",8,0.61985,0.74653,1,0.38015,0.25357,0.58621,0.50985,0.38426,0.99966,2,0.4991,0.35066,0.9994,6,0.51343,0.50135,1
"CCR4-NOT complex [GO:0030014]",7,0.74646,0.9748,1,0.25354,0.025297,0.11936,0.44606,0.17588,0.72292,1,0.78644,0.74203,0.9994,6,0.38933,0.12009,0.66701
"CCR4-NOT core complex [GO:0030015]",7,0.74565,0.9741,1,0.25435,0.025997,0.12156,0.44768,0.18038,0.72292,1,0.78644,0.74203,0.9994,6,0.39122,0.12399,0.66888
"cysteine-type deubiquitinase activity [GO:0004843]",16,0.58905,0.67143,1,0.41095,0.32867,0.67279,0.54603,0.54865,1,6,0.63217,0.71473,0.9994,10,0.49434,0.40976,1
"protein deubiquitination [GO:0016579]",15,0.56825,0.55734,1,0.43175,0.44276,0.80346,0.56924,0.67523,1,6,0.63217,0.71473,0.9994,9,0.52729,0.56614,1
"double-strand break repair via nonhomologous end joining [GO:0006303]",8,0.63242,0.79012,1,0.36758,0.20998,0.52647,0.63782,0.85621,1,3,0.87022,0.9824,0.9994,5,0.49838,0.44886,1
"ascospore formation [GO:0030437]",5,0.57605,0.55584,1,0.42395,0.44426,0.80478,0.61448,0.73813,1,2,0.70823,0.77112,0.9994,3,0.55197,0.59604,1
"maintenance of DNA trinucleotide repeats [GO:0035753]",5,0.64464,0.76212,1,0.35536,0.23798,0.56013,0.59602,0.68813,1,2,0.85663,0.94131,0.9994,3,0.42228,0.27747,0.93556
"nucleoside monophosphate phosphorylation [GO:0046940]",6,0.53897,0.43346,1,0.46103,0.56664,0.9404,0.52441,0.46115,1,3,0.60235,0.58154,0.9994,3,0.44648,0.33457,1
"chromosome, telomeric repeat region [GO:0140445]",5,0.49685,0.29997,0.92247,0.50315,0.70013,1,0.80008,0.9894,1,2,0.74223,0.82002,0.9994,3,0.83865,0.983,1
"'de novo' IMP biosynthetic process [GO:0006189]",8,0.23663,0.00019998,0.0054626,0.76337,0.9999,1,0.47326,0.24858,0.86584,8,0.47326,0.13969,0.9994,0,NA,NA,NA
"sequence-specific DNA binding [GO:0043565]",18,0.49021,0.13499,0.5719,0.50979,0.86511,1,0.63505,0.94251,1,11,0.68539,0.92921,0.9994,7,0.55595,0.66663,1
"regulation of ribosomal protein gene transcription by RNA polymerase II [GO:0060962]",6,0.48871,0.26287,0.8713,0.51129,0.73723,1,0.76448,0.9853,1,3,0.7419,0.87591,0.9994,3,0.78706,0.9619,1
"anaphase-promoting complex-dependent catabolic process [GO:0031145]",6,0.63409,0.76002,1,0.36591,0.24008,0.5637,0.6395,0.83032,1,1,0.72307,0.67893,0.9994,5,0.62279,0.81272,1
"anaphase-promoting complex [GO:0005680]",7,0.58385,0.59934,1,0.41615,0.40076,0.75629,0.62882,0.82252,1,2,0.64391,0.65533,0.9994,5,0.62279,0.81272,1
"SWI/SNF complex [GO:0016514]",10,0.49607,0.22808,0.78949,0.50393,0.77202,1,0.70944,0.9827,1,5,0.70159,0.87681,0.9994,5,0.71729,0.9576,1
"RSC-type complex [GO:0016586]",10,0.537,0.39406,1,0.463,0.60604,0.97379,0.75603,0.9958,1,4,0.78753,0.9567,0.9994,6,0.73503,0.9791,1
"pentose-phosphate shunt [GO:0006098]",9,0.4761,0.17628,0.67105,0.5239,0.82382,1,0.48621,0.27917,0.9084,4,0.3682,0.056494,0.74159,5,0.58061,0.71363,1
"thioredoxin peroxidase activity [GO:0008379]",6,0.63232,0.75502,1,0.36768,0.24508,0.57166,0.53452,0.49885,1,1,0.39747,0.30207,0.9994,5,0.56193,0.65753,1
"hydrogen peroxide catabolic process [GO:0042744]",8,0.51748,0.32437,0.94577,0.48252,0.67573,1,0.57161,0.64354,1,4,0.60657,0.61164,0.9994,4,0.53666,0.57274,1
"U2-type spliceosomal complex [GO:0005684]",12,0.48563,0.16878,0.66362,0.51437,0.83132,1,0.68222,0.9736,1,4,0.48021,0.23958,0.9994,8,0.78322,0.9984,1
"extrinsic component of mitochondrial inner membrane [GO:0031314]",7,0.46194,0.16598,0.66266,0.53806,0.83412,1,0.77942,0.9932,1,3,0.65386,0.70813,0.9994,4,0.87359,0.9976,1
"isoprenoid biosynthetic process [GO:0008299]",8,0.44871,0.11559,0.52393,0.55129,0.88451,1,0.41936,0.09959,0.53013,4,0.31677,0.021098,0.44569,4,0.52195,0.52865,1
"sterol biosynthetic process [GO:0016126]",12,0.84626,1,1,0.15374,9.999e-05,0.0024712,0.28543,0.00049995,0.02883,1,0.86772,0.84282,0.9994,11,0.23249,9.999e-05,0.012811
"isoleucine biosynthetic process [GO:0009097]",7,0.40827,0.063594,0.35267,0.59173,0.93651,1,0.61597,0.78592,1,6,0.66896,0.82232,0.9994,1,0.298,0.27647,0.93526
"chitin synthase activity [GO:0004100]",6,0.75458,0.9732,1,0.24542,0.026897,0.12464,0.49084,0.34087,0.95369,0,NA,NA,NA,6,0.49084,0.41986,1
"chitin biosynthetic process [GO:0006031]",10,0.7099,0.9697,1,0.2901,0.030397,0.13484,0.47063,0.21198,0.78304,1,0.45222,0.36576,0.9994,9,0.47268,0.32787,1
"cell septum [GO:0030428]",7,0.77057,0.988,1,0.22943,0.012099,0.070554,0.45886,0.21158,0.78304,0,NA,NA,NA,7,0.45886,0.29707,0.97283
"L-arginine biosynthetic process [GO:0006526]",10,0.36199,0.0080992,0.080836,0.63801,0.992,1,0.54174,0.51625,1,8,0.54107,0.36616,0.9994,2,0.54441,0.56604,1
"phosphorelay signal transduction system [GO:0000160]",5,0.74878,0.9536,1,0.25122,0.046495,0.18602,0.50244,0.39066,1,0,NA,NA,NA,5,0.50244,0.46215,1
"single-stranded RNA binding [GO:0003727]",7,0.47524,0.20238,0.72832,0.52476,0.79772,1,0.75305,0.9862,1,4,0.74058,0.90631,0.9994,3,0.76967,0.9508,1
"protein N-linked glycosylation via asparagine [GO:0018279]",5,0.79297,0.9836,1,0.20703,0.016498,0.085626,0.41405,0.14959,0.66356,0,NA,NA,NA,5,0.41405,0.20438,0.81753
"regulation of TORC1 signaling [GO:1903432]",6,0.53172,0.40856,1,0.46828,0.59154,0.95791,0.5838,0.67083,1,3,0.64723,0.69183,0.9994,3,0.52037,0.51915,1
"syntaxin binding [GO:0019905]",8,0.75698,0.9888,1,0.24302,0.011299,0.066848,0.37077,0.030997,0.33515,1,0.53897,0.47705,0.9994,7,0.34674,0.044596,0.375
"prenyltransferase activity [GO:0004659]",8,0.67674,0.90481,1,0.32326,0.09529,0.315,0.41814,0.09689,0.5211,1,0.086457,0.0030997,0.18056,7,0.46553,0.31877,1
"cellular response to heat [GO:0034605]",7,0.74971,0.9775,1,0.25029,0.022598,0.1091,0.48094,0.28507,0.92182,1,0.93123,0.90601,0.9994,6,0.40589,0.15758,0.72432
"carboxylic acid biosynthetic process [GO:0046394]",6,0.18897,0.00019998,0.0054626,0.81103,0.9999,1,0.37793,0.065093,0.41452,6,0.37793,0.026597,0.50137,0,NA,NA,NA
"post-translational protein targeting to membrane, translocation [GO:0031204]",6,0.60471,0.66963,1,0.39529,0.33047,0.67342,0.56458,0.60784,1,2,0.66101,0.68803,0.9994,4,0.51637,0.51165,1
"U2 snRNA binding [GO:0030620]",7,0.54923,0.46175,1,0.45077,0.53835,0.91159,0.58435,0.68123,1,2,0.44491,0.25377,0.9994,5,0.64013,0.84952,1
"RNA polymerase II preinitiation complex assembly [GO:0051123]",9,0.41223,0.046595,0.29024,0.58777,0.9535,1,0.71515,0.9781,1,6,0.65471,0.78442,0.9994,3,0.83604,0.9826,1
"tRNA modification [GO:0006400]",14,0.33526,0.00029997,0.0069193,0.66474,0.9998,1,0.64505,0.94051,1,13,0.63146,0.80942,0.9994,1,0.82163,0.83022,1
"Golgi to plasma membrane transport [GO:0006893]",10,0.81165,0.9996,1,0.18835,0.00049995,0.0077455,0.37671,0.020898,0.2678,0,NA,NA,NA,10,0.37671,0.046495,0.375
"exocyst [GO:0000145]",9,0.81383,0.9998,1,0.18617,0.00029997,0.0051044,0.37235,0.025897,0.30547,0,NA,NA,NA,9,0.37235,0.053295,0.40766
"tRNA methyltransferase complex [GO:0043527]",5,0.25755,0.0057994,0.063366,0.74245,0.9943,1,0.5151,0.43306,1,5,0.5151,0.31137,0.9994,0,NA,NA,NA
"lipid biosynthetic process [GO:0008610]",10,0.77469,0.9973,1,0.22531,0.0027997,0.025053,0.44227,0.12429,0.59762,2,0.97911,0.9979,0.9994,8,0.30806,0.009599,0.19315
"sphingolipid biosynthetic process [GO:0030148]",11,0.6934,0.963,1,0.3066,0.037096,0.15781,0.55005,0.57084,1,1,0.65274,0.60724,0.9994,10,0.53978,0.62764,1
"aromatic amino acid family biosynthetic process [GO:0009073]",7,0.2636,0.00089991,0.015313,0.7364,0.9992,1,0.51557,0.40946,1,6,0.44162,0.10049,0.89818,1,0.95927,0.9623,1
"Set3 complex [GO:0034967]",5,0.53861,0.42826,1,0.46139,0.57184,0.94368,0.64224,0.80332,1,2,0.64932,0.66543,0.9994,3,0.63752,0.78372,1
"structural constituent of cell wall [GO:0005199]",5,0.45376,0.18928,0.69856,0.54624,0.81082,1,0.69625,0.90881,1,3,0.66981,0.74703,0.9994,2,0.73591,0.87411,1
"spliceosomal complex assembly [GO:0000245]",7,0.55196,0.47105,1,0.44804,0.52905,0.90705,0.6457,0.86501,1,3,0.70787,0.82132,0.9994,4,0.59906,0.73923,1
"large ribosomal subunit [GO:0015934]",12,0.21179,9.999e-05,0.0037068,0.78821,1,1,0.42359,0.061894,0.40742,12,0.42359,0.018998,0.43186,0,NA,NA,NA
"inorganic cation transmembrane transporter activity [GO:0022890]",5,0.86677,0.9993,1,0.13323,0.00079992,0.010379,0.26647,0.0058994,0.1134,0,NA,NA,NA,5,0.26647,0.011299,0.19629
"glucose metabolic process [GO:0006006]",6,0.64473,0.79062,1,0.35527,0.20948,0.52647,0.56811,0.61834,1,1,0.57273,0.51975,0.9994,5,0.56718,0.67333,1
"carbohydrate phosphorylation [GO:0046835]",9,0.60079,0.69103,1,0.39921,0.30907,0.66264,0.42759,0.10509,0.55372,3,0.44376,0.20298,0.9994,6,0.41951,0.19048,0.79691
"nucleotide metabolic process [GO:0009117]",5,0.51664,0.35756,0.98711,0.48336,0.64254,1,0.55367,0.55414,1,3,0.6558,0.71333,0.9994,2,0.40048,0.28967,0.96088
"nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]",14,0.34951,0.0009999,0.016475,0.65049,0.9991,1,0.55806,0.61864,1,10,0.47996,0.12219,0.9994,4,0.75332,0.9618,1
"stress granule assembly [GO:0034063]",7,0.61683,0.72053,1,0.38317,0.27957,0.62274,0.50739,0.37496,0.99036,2,0.54683,0.44656,0.9994,5,0.49162,0.42606,1
"cytoplasmic stress granule [GO:0010494]",20,0.53597,0.35046,0.97529,0.46403,0.64964,1,0.58221,0.77822,1,10,0.65414,0.84882,0.9994,10,0.51027,0.48755,1
"RNA polymerase II general transcription initiation factor activity [GO:0016251]",19,0.52279,0.27847,0.90048,0.47721,0.72163,1,0.60667,0.87501,1,10,0.66964,0.89111,0.9994,9,0.53669,0.60574,1
"DNA-templated transcription initiation [GO:0006352]",10,0.34456,0.0043996,0.053726,0.65544,0.9957,1,0.61748,0.83542,1,9,0.61478,0.68673,0.9994,1,0.64176,0.65903,1
"regulation of transcription by RNA polymerase III [GO:0006359]",5,0.5026,0.31847,0.93674,0.4974,0.68163,1,0.74968,0.9645,1,2,0.69359,0.74463,0.9994,3,0.78706,0.9619,1
"transcription initiation at RNA polymerase I promoter [GO:0006361]",11,0.28544,0.00019998,0.0054626,0.71456,0.9999,1,0.50762,0.35796,0.97249,10,0.49318,0.16138,0.9994,1,0.65209,0.66913,1
"transcription initiation at RNA polymerase II promoter [GO:0006367]",28,0.50553,0.14729,0.6019,0.49447,0.85281,1,0.6111,0.92921,1,15,0.64735,0.87571,0.9994,13,0.56928,0.77652,1
"negative regulation of DNA-templated transcription [GO:0045892]",8,0.57468,0.56444,1,0.42532,0.43566,0.79196,0.65449,0.89291,1,4,0.80385,0.9681,0.9994,4,0.50514,0.48045,1
"transcription factor TFIID complex [GO:0005669]",14,0.48456,0.14729,0.6019,0.51544,0.85281,1,0.6254,0.89791,1,7,0.59452,0.59144,0.9994,7,0.65628,0.92221,1
"thiamine pyrophosphate binding [GO:0030976]",5,0.63306,0.73313,1,0.36694,0.26697,0.60661,0.48518,0.33377,0.95295,2,0.68912,0.73723,0.9994,3,0.34923,0.14469,0.69954
"branched-chain amino acid biosynthetic process [GO:0009082]",6,0.39566,0.064794,0.35267,0.60434,0.93531,1,0.55731,0.58384,1,5,0.60917,0.62474,0.9994,1,0.298,0.27647,0.93526
"L-valine biosynthetic process [GO:0009099]",6,0.39566,0.064794,0.35267,0.60434,0.93531,1,0.55731,0.58384,1,5,0.60917,0.62474,0.9994,1,0.298,0.27647,0.93526
"ATP-dependent activity, acting on DNA [GO:0008094]",9,0.62956,0.79622,1,0.37044,0.20388,0.52501,0.69434,0.9631,1,1,0.79054,0.75202,0.9994,8,0.68232,0.9635,1
"histone acetyltransferase complex [GO:0000123]",6,0.60437,0.66843,1,0.39563,0.33167,0.67342,0.66908,0.89001,1,1,0.63347,0.57394,0.9994,5,0.6762,0.91321,1
"snRNA pseudouridine synthesis [GO:0031120]",6,0.34953,0.023598,0.18011,0.65047,0.9765,1,0.49739,0.36456,0.97782,5,0.51787,0.31867,0.9994,1,0.39498,0.40016,1
"box H/ACA snoRNP complex [GO:0031429]",5,0.37868,0.064694,0.35267,0.62132,0.93541,1,0.51535,0.43386,1,4,0.54544,0.42396,0.9994,1,0.39498,0.40016,1
"ATPase-coupled intramembrane lipid transporter activity [GO:0140326]",5,0.82477,0.9939,1,0.17523,0.0061994,0.045317,0.35045,0.052895,0.36811,0,NA,NA,NA,5,0.35045,0.081192,0.53073
"phosphatidylserine flippase activity [GO:0140346]",5,0.82477,0.9939,1,0.17523,0.0061994,0.045317,0.35045,0.052895,0.36811,0,NA,NA,NA,5,0.35045,0.081192,0.53073
"phospholipid transport [GO:0015914]",17,0.60329,0.76302,1,0.39671,0.23708,0.56013,0.5473,0.56514,1,4,0.47699,0.23138,0.9994,13,0.56894,0.77592,1
"phospholipid translocation [GO:0045332]",8,0.80022,0.9975,1,0.19978,0.0025997,0.023671,0.39956,0.062794,0.40742,0,NA,NA,NA,8,0.39956,0.10589,0.62251
"aminophospholipid translocation [GO:0140331]",5,0.82477,0.9939,1,0.17523,0.0061994,0.045317,0.35045,0.052895,0.36811,0,NA,NA,NA,5,0.35045,0.081192,0.53073
"nucleotide-activated protein kinase complex [GO:0031588]",5,0.65457,0.78762,1,0.34543,0.21248,0.52687,0.41038,0.14299,0.64575,1,0.29882,0.18258,0.9994,4,0.43828,0.29297,0.96869
"intracellular monoatomic cation homeostasis [GO:0030003]",8,0.60916,0.70743,1,0.39084,0.29267,0.64407,0.63681,0.85371,1,1,0.42049,0.33187,0.9994,7,0.66771,0.93581,1
"regulation of translational initiation [GO:0006446]",7,0.51626,0.33327,0.95941,0.48374,0.66683,1,0.49743,0.33877,0.95295,3,0.45162,0.21958,0.9994,4,0.53178,0.55794,1
"tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]",6,0.44924,0.15878,0.63883,0.55076,0.84132,1,0.58108,0.66263,1,4,0.60967,0.62064,0.9994,2,0.52391,0.52385,1
