Rxn name	Formula	Gene-reaction association	LB	UB	Objective
usage_prot_Q6CI92	prot_Q6CI92[c] => prot_pool[c] 	YALI0A00528g	-1000.00	  0.00	  0.00
usage_prot_Q6CIA2	prot_Q6CIA2[c] => prot_pool[c] 	YALI0A00264g	-1000.00	  0.00	  0.00
usage_prot_Q6L8K7	prot_Q6L8K7[c] => prot_pool[c] 	YALI0E11099g	-1000.00	  0.00	  0.00
usage_prot_Q99145	prot_Q99145[c] => prot_pool[c] 	YALI0C05170g	-1000.00	  0.00	  0.00
usage_prot_Q99148	prot_Q99148[c] => prot_pool[c] 	YALI0F21010g	-1000.00	  0.00	  0.00
usage_prot_Q9UVF4	prot_Q9UVF4[c] => prot_pool[c] 	YALI0B02948g	-1000.00	  0.00	  0.00
usage_prot_Q9Y753	prot_Q9Y753[c] => prot_pool[c] 	YALI0A10076g	-1000.00	  0.00	  0.00
usage_prot_W0TYM5	prot_W0TYM5[c] => prot_pool[c] 	YALI0E11355g	-1000.00	  0.00	  0.00
usage_prot_W0TYP2	prot_W0TYP2[c] => prot_pool[c] 	YALI0B11154g	-1000.00	  0.00	  0.00
usage_prot_standard	prot_standard[c] => prot_pool[c] 	standard	-1000.00	  0.00	  0.00
xBIOMASS	24.3031 ATP[c] + protein[c] + lipids[c] + carbohydrate[c] + DNA[c] + RNA[c] + ion[c] + 24.3031 H2O[c] => 24.3031 H+_p+1[c] + biomass[c] + 24.3031 ADP[c] + 24.3031 phosphate[c] 		  0.00	1000.00	  1.00
xCARBOHYDRATE	1.1851 (1-3)-beta-D-glucan[c] + 0.29627 mannan[c] + 0.0086175 trehalose[c] + 1.0908 chitin_H2O(C8H13NO5)n[c] => 1.2562 carbohydrate[c] 		  0.00	1000.00	  0.00
xDNA	0.010436 dCMP[c] + 0.009226 dGMP[c] + 0.010353 dTMP[c] + 0.01007 dAMP[c] => DNA[c] 		  0.00	1000.00	  0.00
xION	0.02 sulphate[c] => ion[c] 		  0.00	1000.00	  0.00
xLIPID	0.021176 ergosterol[c] + 0.0001 ergosteryl palmitoleate[lp] + 0.000305 ergosteryl oleate[lp] + 0.001967 phosphatidyl-L-serine[em] + 0.01251 triglyceride_ActiveX VT_ERROR:[lp] + 0.003152 fatty acid[lp] + 0.0036 1-phosphatidyl-1D-myo-inositol_ActiveX VT_ERROR:[em] + 0.000842 cardiolipin_ActiveX VT_ERROR:[mm] + 0.010101 phosphatidylethanolamine[lp] + 0.01424 phosphatidylcholine[lp] + 0.003399 phosphatidate_ActiveX VT_ERROR:[lp] => lipids[c] 		  0.00	1000.00	  0.00
xMAINTENANCE	ATP[c] => ADP[c] + phosphate[c] 		  0.00	1000.00	  0.00
xPOOL_AC_EM	0.003 lauroyl-CoA[em] + 0.002 myristoyl-CoA[em] + 0.19 palmitoyl-CoA[em] + 0.042 stearoyl-CoA[em] + 0.199 linoleoyl-CoA[em] + 0.515 oleoyl-CoA[em] => 0.951 acyl-CoA[em] 		  0.00	1000.00	  0.00
xPOOL_AC_EM_REV	0.951 acyl-CoA[em] + 0.78094 prot_standard[c] => 0.003 lauroyl-CoA[em] + 0.002 myristoyl-CoA[em] + 0.19 palmitoyl-CoA[em] + 0.042 stearoyl-CoA[em] + 0.199 linoleoyl-CoA[em] + 0.515 oleoyl-CoA[em] 		  0.00	1000.00	  0.00
xPOOL_AC_LP	0.003 lauroyl-CoA[lp] + 0.002 myristoyl-CoA[lp] + 0.19 palmitoyl-CoA[lp] + 0.042 stearoyl-CoA[lp] + 0.515 oleoyl-CoA[lp] + 0.199 linoleoyl-CoA[lp] => 0.951 acyl-CoA[lp] 		  0.00	1000.00	  0.00
xPOOL_AC_LP_REV	0.951 acyl-CoA[lp] + 0.78094 prot_standard[c] => 0.003 lauroyl-CoA[lp] + 0.002 myristoyl-CoA[lp] + 0.19 palmitoyl-CoA[lp] + 0.042 stearoyl-CoA[lp] + 0.515 oleoyl-CoA[lp] + 0.199 linoleoyl-CoA[lp] 		  0.00	1000.00	  0.00
xPOOL_AC_MM	0.515 oleoyl-CoA[mm] + 0.003 lauroyl-CoA[mm] + 0.002 myristoyl-CoA[mm] + 0.19 palmitoyl-CoA[mm] + 0.042 stearoyl-CoA[mm] + 0.199 linoleoyl-CoA[mm] => 0.951 acyl-CoA[mm] 		  0.00	1000.00	  0.00
xPOOL_AC_MM_REV	0.951 acyl-CoA[mm] + 0.78094 prot_standard[c] => 0.515 oleoyl-CoA[mm] + 0.003 lauroyl-CoA[mm] + 0.002 myristoyl-CoA[mm] + 0.19 palmitoyl-CoA[mm] + 0.042 stearoyl-CoA[mm] + 0.199 linoleoyl-CoA[mm] 		  0.00	1000.00	  0.00
xPOOL_FA_EM	0.003 laurate[em] + 0.002 myristate[em] + 0.19 palmitate[em] + 0.042 stearate[em] + 0.515 oleate[em] + 0.199 linoleate[em] => 0.951 fatty acid[em] 		  0.00	1000.00	  0.00
xPOOL_FA_EM_REV	0.951 fatty acid[em] + 0.78094 prot_standard[c] => 0.003 laurate[em] + 0.002 myristate[em] + 0.19 palmitate[em] + 0.042 stearate[em] + 0.515 oleate[em] + 0.199 linoleate[em] 		  0.00	1000.00	  0.00
xPOOL_FA_EN	0.515 oleate[en] + 0.19 palmitate[en] + 0.042 stearate[en] + 0.003 laurate[en] + 0.002 myristate[en] + 0.199 linoleate[en] => 0.951 fatty acid[en] 		  0.00	1000.00	  0.00
xPOOL_FA_EN_REV	0.951 fatty acid[en] + 0.78094 prot_standard[c] => 0.515 oleate[en] + 0.19 palmitate[en] + 0.042 stearate[en] + 0.003 laurate[en] + 0.002 myristate[en] + 0.199 linoleate[en] 		  0.00	1000.00	  0.00
xPOOL_FA_LP	0.003 laurate[lp] + 0.002 myristate[lp] + 0.19 palmitate[lp] + 0.042 stearate[lp] + 0.515 oleate[lp] + 0.199 linoleate[lp] => 0.951 fatty acid[lp] 		  0.00	1000.00	  0.00
xPOOL_FA_LP_REV	0.951 fatty acid[lp] + 0.78094 prot_standard[c] => 0.003 laurate[lp] + 0.002 myristate[lp] + 0.19 palmitate[lp] + 0.042 stearate[lp] + 0.515 oleate[lp] + 0.199 linoleate[lp] 		  0.00	1000.00	  0.00
xPOOL_FA_MI	0.003 laurate[m] + 0.002 myristate[m] + 0.19 palmitate[m] + 0.042 stearate[m] + 0.515 oleate[m] + 0.199 linoleate[m] => 0.951 fatty acid[m] 		  0.00	1000.00	  0.00
xPOOL_FA_MI_REV	0.951 fatty acid[m] + 0.78094 prot_standard[c] => 0.003 laurate[m] + 0.002 myristate[m] + 0.19 palmitate[m] + 0.042 stearate[m] + 0.515 oleate[m] + 0.199 linoleate[m] 		  0.00	1000.00	  0.00
xPOOL_FA_MM	0.19 palmitate[mm] + 0.042 stearate[mm] + 0.003 laurate[mm] + 0.002 myristate[mm] + 0.515 oleate[mm] + 0.199 linoleate[mm] => 0.951 fatty acid[mm] 		  0.00	1000.00	  0.00
xPOOL_FA_MM_REV	0.951 fatty acid[mm] + 0.78094 prot_standard[c] => 0.19 palmitate[mm] + 0.042 stearate[mm] + 0.003 laurate[mm] + 0.002 myristate[mm] + 0.515 oleate[mm] + 0.199 linoleate[mm] 		  0.00	1000.00	  0.00
xPROTEIN	0.17277 L-valine[c] + 0.56794 L-alanine[c] + 0.24387 L-glutamine[c] + 0.18653 L-aspartate[c] + 0.50994 L-glycine[c] + 0.12556 L-arginine[c] + 0.1865 L-asparagine[c] + 0.2847 L-serine[c] + 0.003632 L-cysteine[c] + 0.2439 L-glutamate[c] + 0.053881 L-histidine[c] + 0.044232 L-methionine[c] + 0.090566 L-isoleucine[c] + 0.20637 L-proline[c] + 0.21054 L-threonine[c] + 0.002154 L-tryptophan[c] + 0.19455 L-leucine[c] + 0.275 L-lysine[c] + 0.082571 L-phenylalanine[c] + 0.041282 L-tyrosine[c] => protein[c] 		  0.00	1000.00	  0.00
xRNA	0.059363 UMP[c] + 0.055401 AMP[c] + 0.050871 GMP[c] + 0.05721 CMP[c] => RNA[c] 		  0.00	1000.00	  0.00
yli0001	decane[e] => decane[c] 		  0.00	1000.00	  0.00
yli0001_REV	decane[c] => decane[e] 		  0.00	1000.00	  0.00
yli0002	hexadecane[e] => hexadecane[c] 		  0.00	1000.00	  0.00
yli0002_REV	hexadecane[c] => hexadecane[e] 		  0.00	1000.00	  0.00
yli0003_EXP_1	H+_p+1[c] + oxygen[c] + decane[c] + NADPH[c] + 40.6087 prot_Q6C4K6[c] => decanol[c] + H2O[c] + NADP(+)[c] 	YALI0E25982g	  0.00	1000.00	  0.00
yli0003_EXP_2	H+_p+1[c] + oxygen[c] + decane[c] + NADPH[c] + 2.2673 prot_F2Z6H3[c] => decanol[c] + H2O[c] + NADP(+)[c] 	YALI0B13816g	  0.00	1000.00	  0.00
yli0003_REV_EXP_1	decanol[c] + H2O[c] + NADP(+)[c] + 49.966 prot_Q6C4K6[c] => H+_p+1[c] + oxygen[c] + decane[c] + NADPH[c] 	YALI0E25982g	  0.00	1000.00	  0.00
yli0003_REV_EXP_2	decanol[c] + H2O[c] + NADP(+)[c] + 2.4689 prot_F2Z6H3[c] => H+_p+1[c] + oxygen[c] + decane[c] + NADPH[c] 	YALI0B13816g	  0.00	1000.00	  0.00
yli0004_EXP_1	2 NAD[c] + decanol[c] + H2O[c] + 4.1974 prot_Q6C297[c] => 2 H+_p+1[c] + 2 NADH[c] + decanal[c] 	YALI0F09603g	  0.00	1000.00	  0.00
yli0004_EXP_2	2 NAD[c] + decanol[c] + H2O[c] + 2.6847 prot_Q6C7T0[c] => 2 H+_p+1[c] + 2 NADH[c] + decanal[c] 	YALI0D25630g	  0.00	1000.00	  0.00
yli0004_EXP_3	2 NAD[c] + decanol[c] + H2O[c] => 2 H+_p+1[c] + 2 NADH[c] + decanal[c] 	YALI0E07787g	  0.00	1000.00	  0.00
yli0004_EXP_4	2 NAD[c] + decanol[c] + H2O[c] + 1.0733 prot_Q6CGT5[c] => 2 H+_p+1[c] + 2 NADH[c] + decanal[c] 	YALI0A16379g	  0.00	1000.00	  0.00
yli0004_EXP_5	2 NAD[c] + decanol[c] + H2O[c] + 1.2062 prot_Q6C5R5[c] => 2 H+_p+1[c] + 2 NADH[c] + decanal[c] 	YALI0E15818g	  0.00	1000.00	  0.00
yli0004_EXP_6	2 NAD[c] + decanol[c] + H2O[c] + 15.3726 prot_Q6CAJ7[c] => 2 H+_p+1[c] + 2 NADH[c] + decanal[c] 	YALI0D02167g	  0.00	1000.00	  0.00
yli0004_EXP_7	2 NAD[c] + decanol[c] + H2O[c] + 0.08099 prot_Q6CGX5[c] => 2 H+_p+1[c] + 2 NADH[c] + decanal[c] 	YALI0A15147g	  0.00	1000.00	  0.00
yli0004_EXP_8	2 NAD[c] + decanol[c] + H2O[c] + 0.64023 prot_Q6C6P0[c] => 2 H+_p+1[c] + 2 NADH[c] + decanal[c] 	YALI0E07766g	  0.00	1000.00	  0.00
yli0004_REV_EXP_1	2 H+_p+1[c] + 2 NADH[c] + decanal[c] + 0.32533 prot_Q6C297[c] => 2 NAD[c] + decanol[c] + H2O[c] 	YALI0F09603g	  0.00	1000.00	  0.00
yli0004_REV_EXP_2	2 H+_p+1[c] + 2 NADH[c] + decanal[c] + 0.0062657 prot_Q6C7T0[c] => 2 NAD[c] + decanol[c] + H2O[c] 	YALI0D25630g	  0.00	1000.00	  0.00
yli0004_REV_EXP_3	2 H+_p+1[c] + 2 NADH[c] + decanal[c] => 2 NAD[c] + decanol[c] + H2O[c] 	YALI0E07787g	  0.00	1000.00	  0.00
yli0004_REV_EXP_4	2 H+_p+1[c] + 2 NADH[c] + decanal[c] + 0.0062534 prot_Q6CGT5[c] => 2 NAD[c] + decanol[c] + H2O[c] 	YALI0A16379g	  0.00	1000.00	  0.00
yli0004_REV_EXP_5	2 H+_p+1[c] + 2 NADH[c] + decanal[c] + 0.64096 prot_Q6C5R5[c] => 2 NAD[c] + decanol[c] + H2O[c] 	YALI0E15818g	  0.00	1000.00	  0.00
yli0004_REV_EXP_6	2 H+_p+1[c] + 2 NADH[c] + decanal[c] + 4.7367 prot_Q6CAJ7[c] => 2 NAD[c] + decanol[c] + H2O[c] 	YALI0D02167g	  0.00	1000.00	  0.00
yli0004_REV_EXP_7	2 H+_p+1[c] + 2 NADH[c] + decanal[c] + 0.0062424 prot_Q6CGX5[c] => 2 NAD[c] + decanol[c] + H2O[c] 	YALI0A15147g	  0.00	1000.00	  0.00
yli0004_REV_EXP_8	2 H+_p+1[c] + 2 NADH[c] + decanal[c] + 0.0063376 prot_Q6C6P0[c] => 2 NAD[c] + decanol[c] + H2O[c] 	YALI0E07766g	  0.00	1000.00	  0.00
yli0005_EXP_1	H+_p+1[c] + oxygen[c] + dodecane[c] + NADPH[c] + 146.9719 prot_F2Z623[c] => dodecanol[c] + H2O[c] + NADP(+)[c] 	YALI0B01848g	  0.00	1000.00	  0.00
yli0005_EXP_2	H+_p+1[c] + oxygen[c] + dodecane[c] + NADPH[c] + 2.2544 prot_F2Z6H3[c] => dodecanol[c] + H2O[c] + NADP(+)[c] 	YALI0B13816g	  0.00	1000.00	  0.00
yli0005_REV_EXP_1	dodecanol[c] + H2O[c] + NADP(+)[c] + 174.2623 prot_F2Z623[c] => H+_p+1[c] + oxygen[c] + dodecane[c] + NADPH[c] 	YALI0B01848g	  0.00	1000.00	  0.00
yli0005_REV_EXP_2	dodecanol[c] + H2O[c] + NADP(+)[c] + 2.4228 prot_F2Z6H3[c] => H+_p+1[c] + oxygen[c] + dodecane[c] + NADPH[c] 	YALI0B13816g	  0.00	1000.00	  0.00
yli0006_EXP_1	2 NAD[c] + dodecanol[c] + H2O[c] + 4.1885 prot_Q6C297[c] => 2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] 	YALI0F09603g	  0.00	1000.00	  0.00
yli0006_EXP_2	2 NAD[c] + dodecanol[c] + H2O[c] + 2.5913 prot_Q6C7T0[c] => 2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] 	YALI0D25630g	  0.00	1000.00	  0.00
yli0006_EXP_3	2 NAD[c] + dodecanol[c] + H2O[c] => 2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] 	YALI0E07787g	  0.00	1000.00	  0.00
yli0006_EXP_4	2 NAD[c] + dodecanol[c] + H2O[c] + 1.0478 prot_Q6CGT5[c] => 2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] 	YALI0A16379g	  0.00	1000.00	  0.00
yli0006_EXP_5	2 NAD[c] + dodecanol[c] + H2O[c] + 1.1773 prot_Q6C5R5[c] => 2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] 	YALI0E15818g	  0.00	1000.00	  0.00
yli0006_EXP_6	2 NAD[c] + dodecanol[c] + H2O[c] + 15.5341 prot_Q6CAJ7[c] => 2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] 	YALI0D02167g	  0.00	1000.00	  0.00
yli0006_EXP_7	2 NAD[c] + dodecanol[c] + H2O[c] + 0.079307 prot_Q6CGX5[c] => 2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] 	YALI0A15147g	  0.00	1000.00	  0.00
yli0006_EXP_8	2 NAD[c] + dodecanol[c] + H2O[c] + 0.6249 prot_Q6C6P0[c] => 2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] 	YALI0E07766g	  0.00	1000.00	  0.00
yli0006_REV_EXP_1	2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] + 0.32533 prot_Q6C297[c] => 2 NAD[c] + dodecanol[c] + H2O[c] 	YALI0F09603g	  0.00	1000.00	  0.00
yli0006_REV_EXP_2	2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] + 0.0062657 prot_Q6C7T0[c] => 2 NAD[c] + dodecanol[c] + H2O[c] 	YALI0D25630g	  0.00	1000.00	  0.00
yli0006_REV_EXP_3	2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] => 2 NAD[c] + dodecanol[c] + H2O[c] 	YALI0E07787g	  0.00	1000.00	  0.00
yli0006_REV_EXP_4	2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] + 0.0062534 prot_Q6CGT5[c] => 2 NAD[c] + dodecanol[c] + H2O[c] 	YALI0A16379g	  0.00	1000.00	  0.00
yli0006_REV_EXP_5	2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] + 0.70834 prot_Q6C5R5[c] => 2 NAD[c] + dodecanol[c] + H2O[c] 	YALI0E15818g	  0.00	1000.00	  0.00
yli0006_REV_EXP_6	2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] + 4.9553 prot_Q6CAJ7[c] => 2 NAD[c] + dodecanol[c] + H2O[c] 	YALI0D02167g	  0.00	1000.00	  0.00
yli0006_REV_EXP_7	2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] + 0.0062424 prot_Q6CGX5[c] => 2 NAD[c] + dodecanol[c] + H2O[c] 	YALI0A15147g	  0.00	1000.00	  0.00
yli0006_REV_EXP_8	2 H+_p+1[c] + 2 NADH[c] + dodecanal[c] + 0.0063376 prot_Q6C6P0[c] => 2 NAD[c] + dodecanol[c] + H2O[c] 	YALI0E07766g	  0.00	1000.00	  0.00
yli0007_EXP_1	H+_p+1[c] + oxygen[c] + hexadecane[c] + NADPH[c] + 155.9785 prot_F2Z623[c] => hexadecanol[c] + H2O[c] + NADP(+)[c] 	YALI0B01848g	  0.00	1000.00	  0.00
yli0007_EXP_2	H+_p+1[c] + oxygen[c] + hexadecane[c] + NADPH[c] + 2.2376 prot_F2Z6H3[c] => hexadecanol[c] + H2O[c] + NADP(+)[c] 	YALI0B13816g	  0.00	1000.00	  0.00
yli0007_EXP_3	H+_p+1[c] + oxygen[c] + hexadecane[c] + NADPH[c] + 6.8555 prot_F2Z6J3[c] => hexadecanol[c] + H2O[c] + NADP(+)[c] 	YALI0F01320g	  0.00	1000.00	  0.00
yli0007_REV_EXP_1	hexadecanol[c] + H2O[c] + NADP(+)[c] + 177.5781 prot_F2Z623[c] => H+_p+1[c] + oxygen[c] + hexadecane[c] + NADPH[c] 	YALI0B01848g	  0.00	1000.00	  0.00
yli0007_REV_EXP_2	hexadecanol[c] + H2O[c] + NADP(+)[c] + 2.3642 prot_F2Z6H3[c] => H+_p+1[c] + oxygen[c] + hexadecane[c] + NADPH[c] 	YALI0B13816g	  0.00	1000.00	  0.00
yli0007_REV_EXP_3	hexadecanol[c] + H2O[c] + NADP(+)[c] + 9.0885 prot_F2Z6J3[c] => H+_p+1[c] + oxygen[c] + hexadecane[c] + NADPH[c] 	YALI0F01320g	  0.00	1000.00	  0.00
yli0008_EXP_1	2 NAD[c] + hexadecanol[c] + H2O[c] + 4.1768 prot_Q6C297[c] => 2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] 	YALI0F09603g	  0.00	1000.00	  0.00
yli0008_EXP_2	2 NAD[c] + hexadecanol[c] + H2O[c] + 2.4805 prot_Q6C7T0[c] => 2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] 	YALI0D25630g	  0.00	1000.00	  0.00
yli0008_EXP_3	2 NAD[c] + hexadecanol[c] + H2O[c] => 2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] 	YALI0E07787g	  0.00	1000.00	  0.00
yli0008_EXP_4	2 NAD[c] + hexadecanol[c] + H2O[c] + 1.0157 prot_Q6CGT5[c] => 2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] 	YALI0A16379g	  0.00	1000.00	  0.00
yli0008_EXP_5	2 NAD[c] + hexadecanol[c] + H2O[c] + 1.141 prot_Q6C5R5[c] => 2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] 	YALI0E15818g	  0.00	1000.00	  0.00
yli0008_EXP_6	2 NAD[c] + hexadecanol[c] + H2O[c] + 15.749 prot_Q6CAJ7[c] => 2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] 	YALI0D02167g	  0.00	1000.00	  0.00
yli0008_EXP_7	2 NAD[c] + hexadecanol[c] + H2O[c] + 0.07718 prot_Q6CGX5[c] => 2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] 	YALI0A15147g	  0.00	1000.00	  0.00
yli0008_EXP_8	2 NAD[c] + hexadecanol[c] + H2O[c] + 0.60561 prot_Q6C6P0[c] => 2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] 	YALI0E07766g	  0.00	1000.00	  0.00
yli0008_REV_EXP_1	2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] + 0.32533 prot_Q6C297[c] => 2 NAD[c] + hexadecanol[c] + H2O[c] 	YALI0F09603g	  0.00	1000.00	  0.00
yli0008_REV_EXP_2	2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] + 0.0062657 prot_Q6C7T0[c] => 2 NAD[c] + hexadecanol[c] + H2O[c] 	YALI0D25630g	  0.00	1000.00	  0.00
yli0008_REV_EXP_3	2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] => 2 NAD[c] + hexadecanol[c] + H2O[c] 	YALI0E07787g	  0.00	1000.00	  0.00
yli0008_REV_EXP_4	2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] + 0.0062534 prot_Q6CGT5[c] => 2 NAD[c] + hexadecanol[c] + H2O[c] 	YALI0A16379g	  0.00	1000.00	  0.00
yli0008_REV_EXP_5	2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] + 0.79094 prot_Q6C5R5[c] => 2 NAD[c] + hexadecanol[c] + H2O[c] 	YALI0E15818g	  0.00	1000.00	  0.00
yli0008_REV_EXP_6	2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] + 6.2712 prot_Q6CAJ7[c] => 2 NAD[c] + hexadecanol[c] + H2O[c] 	YALI0D02167g	  0.00	1000.00	  0.00
yli0008_REV_EXP_7	2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] + 0.0062424 prot_Q6CGX5[c] => 2 NAD[c] + hexadecanol[c] + H2O[c] 	YALI0A15147g	  0.00	1000.00	  0.00
yli0008_REV_EXP_8	2 H+_p+1[c] + 2 NADH[c] + hexadecanal[c] + 0.0063376 prot_Q6C6P0[c] => 2 NAD[c] + hexadecanol[c] + H2O[c] 	YALI0E07766g	  0.00	1000.00	  0.00
yli0009	oxygen[em] + NADH[em] + oleoyl-CoA[em] + H+_p+1[em] + 7.1235 prot_Q6CCW6[c] => 2 H2O[em] + NAD[em] + linoleoyl-CoA[em] 	YALI0C05951g	  0.00	1000.00	  0.00
yli0010	ATP[em] + linoleate[em] + coenzyme A[em] + 0.82418 prot_Q6C8Q3[c] => AMP[em] + linoleoyl-CoA[em] + diphosphate[em] 	YALI0D17864g	  0.00	1000.00	  0.00
yli0011	ATP[lp] + linoleate[lp] + coenzyme A[lp] + 0.82418 prot_Q6C8Q3[c] => AMP[lp] + linoleoyl-CoA[lp] + diphosphate[lp] 	YALI0D17864g	  0.00	1000.00	  0.00
yli0012	linoleate[pe] + coenzyme A[pe] + ATP[pe] + 21.0955 prot_Q6C5Q8[c] => linoleoyl-CoA[pe] + AMP[pe] + diphosphate[pe] 	YALI0E16016g	  0.00	1000.00	  0.00
yli0013	linoleoyl-CoA[pe] + H2O[pe] + 2.2635 prot_Q6C1N6[c] => H+_p+1[pe] + linoleate[pe] + coenzyme A[pe] 	YALI0F14729g	  0.00	1000.00	  0.00
yli0014	ATP[c] + linoleoyl-CoA[c] + H2O[c] => H+_p+1[c] + ADP[c] + linoleoyl-CoA[pe] + phosphate[c] 		  0.00	1000.00	  0.00
yli0015	isocitrate[e] => isocitrate[c] 		  0.00	1000.00	  0.00
yli0015_REV	isocitrate[c] => isocitrate[e] 		  0.00	1000.00	  0.00
yli0016	linoleate[e] => linoleate[c] 		  0.00	1000.00	  0.00
yli0016_REV	linoleate[c] => linoleate[e] 		  0.00	1000.00	  0.00
yli0017	linoleate[c] => linoleate[pe] 		  0.00	1000.00	  0.00
yli0017_REV	linoleate[pe] => linoleate[c] 		  0.00	1000.00	  0.00
yli0018	linoleoyl-CoA[c] => linoleoyl-CoA[em] 		  0.00	1000.00	  0.00
yli0018_REV	linoleoyl-CoA[em] => linoleoyl-CoA[c] 		  0.00	1000.00	  0.00
yli0019	linoleoyl-CoA[c] => linoleoyl-CoA[lp] 		  0.00	1000.00	  0.00
yli0019_REV	linoleoyl-CoA[lp] => linoleoyl-CoA[c] 		  0.00	1000.00	  0.00
yli0020	linoleoyl-CoA[c] => linoleoyl-CoA[mm] 		  0.00	1000.00	  0.00
yli0020_REV	linoleoyl-CoA[mm] => linoleoyl-CoA[c] 		  0.00	1000.00	  0.00
yli0021	dodecane[e] => dodecane[c] 		  0.00	1000.00	  0.00
yli0021_REV	dodecane[c] => dodecane[e] 		  0.00	1000.00	  0.00
yli0022	oxygen[c] + decanol[c] + 3.8742 prot_Q6CEP8[c] => decanal[c] + hydrogen peroxide[c] 	YALI0B14014g	  0.00	1000.00	  0.00
yli0023	oxygen[c] + dodecanol[c] + 3.7715 prot_Q6CEP8[c] => dodecanal[c] + hydrogen peroxide[c] 	YALI0B14014g	  0.00	1000.00	  0.00
yli0024	oxygen[c] + hexadecanol[c] + 3.6426 prot_Q6CEP8[c] => hexadecanal[c] + hydrogen peroxide[c] 	YALI0B14014g	  0.00	1000.00	  0.00
yli0025_EXP_1	NAD[c] + decanal[c] + H2O[c] + 2.7058 prot_Q6C297[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0F09603g	  0.00	1000.00	  0.00
yli0025_EXP_2	NAD[c] + decanal[c] + H2O[c] + 1.6807 prot_Q6C7T0[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0D25630g	  0.00	1000.00	  0.00
yli0025_EXP_3	NAD[c] + decanal[c] + H2O[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0E07787g	  0.00	1000.00	  0.00
yli0025_EXP_4	NAD[c] + decanal[c] + H2O[c] + 0.63242 prot_Q6CGT5[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0A16379g	  0.00	1000.00	  0.00
yli0025_EXP_5	NAD[c] + decanal[c] + H2O[c] + 0.64096 prot_Q6C5R5[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0E15818g	  0.00	1000.00	  0.00
yli0025_EXP_6	NAD[c] + decanal[c] + H2O[c] + 4.7367 prot_Q6CAJ7[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0D02167g	  0.00	1000.00	  0.00
yli0025_EXP_7	NAD[c] + decanal[c] + H2O[c] + 0.04207 prot_Q6CGX5[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0A15147g	  0.00	1000.00	  0.00
yli0025_EXP_8	NAD[c] + decanal[c] + H2O[c] + 0.37055 prot_Q6C6P0[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0E07766g	  0.00	1000.00	  0.00
yli0026_EXP_1	NAD[c] + dodecanal[c] + H2O[c] + 2.9404 prot_Q6C297[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0F09603g	  0.00	1000.00	  0.00
yli0026_EXP_2	NAD[c] + dodecanal[c] + H2O[c] + 1.8097 prot_Q6C7T0[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0D25630g	  0.00	1000.00	  0.00
yli0026_EXP_3	NAD[c] + dodecanal[c] + H2O[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0E07787g	  0.00	1000.00	  0.00
yli0026_EXP_4	NAD[c] + dodecanal[c] + H2O[c] + 0.67215 prot_Q6CGT5[c] => 2 H+_p+1[c] + decanoate[c] + NADH[c] 	YALI0A16379g	  0.00	1000.00	  0.00
